"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000002439",-1.34551914906508,-1.56329749608773,5.97193690166222,0.0145353067369554,0.999982408845034
"ENSGMOG00000018518",2.00310633888387,0.146048863102123,5.94406626502649,0.0147669117914464,0.999982408845034
"ENSGMOG00000003812",-3.02488905950167,-4.21318864113575,5.93284290349354,0.0148612479268187,0.999982408845034
"ENSGMOG00000003309",-0.885298450372397,3.80145770152185,5.92719070980464,0.0149089912403135,0.999982408845034
"ENSGMOG00000010916",-3.00908246181669,-4.24684825367984,5.92547171502296,0.0149235426548021,0.999982408845034
"ENSGMOG00000017556",0.914804210431067,1.49994940030707,5.90069409947978,0.0151349192547753,0.999982408845034
"ENSGMOG00000013951",-0.867941487649574,3.12923540419197,5.89934273660448,0.0151465359516395,0.999982408845034
"ENSGMOG00000011071",2.32750262622419,-2.95065951959344,5.89285357450469,0.0152024466814368,0.999982408845034
"ENSGMOG00000012696",3.06900741112637,-4.20223364134842,5.89278543778889,0.0152030348749027,0.999982408845034
"ENSGMOG00000004572",-1.29618469674232,0.384137593671201,5.87151420408205,0.0153878106445472,0.999982408845034
"ENSGMOG00000015733",-0.832943336351618,0.835314135013697,5.86140785406405,0.0154764101176912,0.999982408845034
"ENSGMOG00000003049",-2.94208446300858,-3.95322678459027,5.82017018255095,0.0158434119434401,0.999982408845034
